date,open,high,low,close,volume
2025-04-01 09:15:00,20131.9,20429.5,20130.25,20347.95,0
2025-04-01 10:15:00,20348.9,20404.6,20101.75,20102.7,0
2025-04-01 11:15:00,20101.8,20152.85,20053.3,20141.9,0
2025-04-01 12:15:00,20141.6,20187.9,20088.6,20105.05,0
2025-04-01 13:15:00,20104.45,20138.7,20047.7,20106.55,0
2025-04-01 14:15:00,20107.1,20171.45,20051.8,20148.7,0
2025-04-01 15:15:00,20148.1,20170.65,20132.75,20161.25,0
2025-04-02 09:15:00,20182.2,20268.5,20073.75,20210.1,0
2025-04-02 10:15:00,20210.05,20311.4,20194.1,20267.15,0
2025-04-02 11:15:00,20265.95,20295.05,20226.8,20281.05,0
2025-04-02 12:15:00,20280.75,20308.8,20243.25,20289.1,0
2025-04-02 13:15:00,20289.1,20316.1,20263.25,20299.95,0
2025-04-02 14:15:00,20300.1,20412.15,20300.1,20392.5,0
2025-04-02 15:15:00,20393.1,20402.95,20374.9,20378.0,0
2025-04-03 09:15:00,20119.65,20299.45,20115.7,20264.45,0
2025-04-03 10:15:00,20264.85,20343.1,20243.25,20318.8,0
2025-04-03 11:15:00,20319.1,20319.6,20282.45,20297.95,0
2025-04-03 12:15:00,20300.4,20301.15,20228.7,20232.9,0
2025-04-03 13:15:00,20232.8,20283.5,20230.1,20265.05,0
2025-04-03 14:15:00,20265.05,20277.5,20207.2,20226.35,0
2025-04-03 15:15:00,20226.35,20245.05,20217.2,20230.7,0
2025-04-04 09:15:00,20191.95,20197.3,19720.9,19722.55,0
2025-04-04 10:15:00,19723.1,19915.75,19691.65,19892.85,0
2025-04-04 11:15:00,19894.1,19901.15,19790.0,19820.0,0
2025-04-04 12:15:00,19820.45,19870.45,19813.75,19813.75,0
2025-04-04 13:15:00,19813.95,19842.4,19697.7,19736.8,0
2025-04-04 14:15:00,19734.65,19783.4,19673.95,19768.15,0
2025-04-04 15:15:00,19768.15,19783.75,19752.05,19782.85,0
2025-04-07 09:15:00,18490.95,19033.35,18482.85,18777.75,0
2025-04-07 10:15:00,18779.15,19008.75,18749.1,18982.7,0
2025-04-07 11:15:00,18982.75,19059.8,18885.35,18895.65,0
2025-04-07 12:15:00,18895.45,18968.35,18799.35,18856.1,0
2025-04-07 13:15:00,18855.55,19084.0,18821.55,19013.05,0
2025-04-07 14:15:00,19016.5,19161.85,18982.35,19158.5,0
2025-04-07 15:15:00,19159.05,19228.7,19129.35,19226.0,0
2025-04-08 09:15:00,19476.45,19606.5,19310.05,19350.9,0
2025-04-08 10:15:00,19349.05,19412.3,19161.7,19315.9,0
2025-04-08 11:15:00,19315.15,19422.55,19270.2,19422.55,0
2025-04-08 12:15:00,19422.65,19553.85,19384.75,19546.25,0
2025-04-08 13:15:00,19545.55,19600.4,19438.95,19557.6,0
2025-04-08 14:15:00,19558.6,19627.5,19476.4,19489.75,0
2025-04-08 15:15:00,19489.75,19528.55,19483.8,19505.8,0
2025-04-09 09:15:00,19533.15,19559.15,19352.25,19368.0,0
2025-04-09 10:15:00,19368.6,19471.65,19354.05,19437.8,0
2025-04-09 11:15:00,19435.8,19550.0,19433.35,19546.35,0
2025-04-09 12:15:00,19547.6,19587.0,19527.4,19557.55,0
2025-04-09 13:15:00,19558.75,19563.65,19502.45,19507.3,0
2025-04-09 14:15:00,19506.6,19516.5,19456.95,19469.8,0
2025-04-09 15:15:00,19469.8,19499.7,19451.2,19483.25,0
