date,open,high,low,close,volume
2024-04-22 09:15:00,32780.7,32954.4,32767.6,32906.0,0
2024-04-22 09:30:00,32908.1,32956.0,32836.6,32857.35,0
2024-04-22 09:45:00,32857.2,32864.25,32814.1,32829.5,0
2024-04-22 10:00:00,32829.9,32864.0,32812.2,32855.95,0
2024-04-22 10:15:00,32855.95,32905.3,32850.0,32871.25,0
2024-04-22 10:30:00,32870.2,32927.05,32870.2,32927.05,0
2024-04-22 10:45:00,32924.3,32938.05,32887.6,32936.75,0
2024-04-22 11:00:00,32935.65,33019.05,32927.75,33006.1,0
2024-04-22 11:15:00,33007.6,33021.05,32964.45,32970.8,0
2024-04-22 11:30:00,32970.05,32986.95,32947.75,32955.65,0
2024-04-22 11:45:00,32954.8,32962.3,32928.35,32937.65,0
2024-04-22 12:00:00,32938.9,32962.9,32931.45,32951.55,0
2024-04-22 12:15:00,32948.8,32956.4,32918.8,32929.4,0
2024-04-22 12:30:00,32929.7,32932.35,32892.1,32894.95,0
2024-04-22 12:45:00,32895.2,32895.6,32850.6,32868.25,0
2024-04-22 13:00:00,32867.95,32903.9,32863.25,32891.8,0
2024-04-22 13:15:00,32893.25,32919.75,32884.95,32905.25,0
2024-04-22 13:30:00,32906.15,32912.55,32890.7,32902.95,0
2024-04-22 13:45:00,32902.95,32910.15,32867.45,32868.4,0
2024-04-22 14:00:00,32868.4,32890.45,32859.85,32867.95,0
2024-04-22 14:15:00,32868.7,32875.95,32844.55,32849.95,0
2024-04-22 14:30:00,32849.95,32870.35,32842.65,32860.1,0
2024-04-22 14:45:00,32860.1,32863.15,32843.4,32853.35,0
2024-04-22 15:00:00,32852.85,32872.6,32818.85,32860.2,0
2024-04-22 15:15:00,32857.0,32938.55,32843.2,32910.75,0
2024-04-23 09:15:00,33044.75,33055.45,32946.6,32966.75,0
2024-04-23 09:30:00,32965.7,32999.5,32935.3,32964.2,0
2024-04-23 09:45:00,32966.3,33001.2,32916.3,32988.9,0
2024-04-23 10:00:00,32988.4,33008.9,32913.75,32943.75,0
2024-04-23 10:15:00,32943.4,32977.7,32924.75,32962.25,0
2024-04-23 10:30:00,32962.75,32991.3,32944.85,32946.4,0
2024-04-23 10:45:00,32944.3,32962.4,32900.7,32962.4,0
2024-04-23 11:00:00,32962.3,32964.4,32892.0,32906.05,0
2024-04-23 11:15:00,32904.95,32936.45,32898.05,32931.4,0
2024-04-23 11:30:00,32931.45,32935.65,32904.35,32906.3,0
2024-04-23 11:45:00,32906.4,32924.65,32887.15,32898.65,0
2024-04-23 12:00:00,32898.55,32914.25,32888.45,32912.95,0
2024-04-23 12:15:00,32912.75,32914.2,32862.05,32875.55,0
2024-04-23 12:30:00,32875.85,32898.25,32867.75,32883.8,0
2024-04-23 12:45:00,32882.0,32903.1,32880.85,32895.8,0
2024-04-23 13:00:00,32895.2,32908.85,32887.35,32907.25,0
2024-04-23 13:15:00,32907.3,32939.1,32892.15,32933.2,0
2024-04-23 13:30:00,32934.1,32944.05,32923.15,32941.4,0
2024-04-23 13:45:00,32941.1,32969.7,32928.8,32934.45,0
2024-04-23 14:00:00,32934.5,32963.4,32930.75,32963.4,0
2024-04-23 14:15:00,32963.0,32969.25,32943.95,32964.05,0
2024-04-23 14:30:00,32964.1,32983.2,32951.95,32962.55,0
2024-04-23 14:45:00,32962.65,32997.95,32962.0,32977.7,0
2024-04-23 15:00:00,32977.1,32979.65,32916.15,32944.05,0
2024-04-23 15:15:00,32943.65,32969.5,32905.45,32944.3,0
2024-04-24 09:15:00,33113.35,33274.2,33047.7,33234.1,0
2024-04-24 09:30:00,33233.15,33318.8,33225.05,33314.15,0
2024-04-24 09:45:00,33314.6,33362.75,33273.1,33346.15,0
2024-04-24 10:00:00,33343.85,33393.55,33338.15,33347.0,0
2024-04-24 10:15:00,33343.5,33356.6,33298.45,33308.1,0
2024-04-24 10:30:00,33307.85,33339.75,33297.3,33333.65,0
2024-04-24 10:45:00,33335.45,33412.7,33320.4,33404.15,0
2024-04-24 11:00:00,33403.95,33419.6,33381.8,33393.6,0
2024-04-24 11:15:00,33393.95,33407.35,33378.5,33407.3,0
2024-04-24 11:30:00,33406.05,33424.4,33389.3,33390.5,0
2024-04-24 11:45:00,33390.6,33390.6,33347.0,33355.75,0
2024-04-24 12:00:00,33352.95,33385.1,33352.95,33364.2,0
2024-04-24 12:15:00,33364.2,33404.35,33360.6,33390.2,0
2024-04-24 12:30:00,33389.45,33435.65,33377.45,33423.1,0
2024-04-24 12:45:00,33423.8,33436.65,33390.2,33401.75,0
2024-04-24 13:00:00,33401.55,33433.45,33383.15,33433.45,0
2024-04-24 13:15:00,33432.6,33490.45,33429.05,33464.65,0
2024-04-24 13:30:00,33464.8,33482.05,33442.8,33471.5,0
2024-04-24 13:45:00,33470.5,33479.5,33452.7,33467.75,0
2024-04-24 14:00:00,33467.5,33481.4,33436.65,33441.15,0
2024-04-24 14:15:00,33440.1,33451.2,33422.1,33433.0,0
2024-04-24 14:30:00,33433.5,33443.0,33332.7,33384.15,0
2024-04-24 14:45:00,33383.9,33406.65,33368.05,33403.0,0
2024-04-24 15:00:00,33400.4,33436.85,33380.2,33436.85,0
2024-04-24 15:15:00,33432.85,33454.75,33351.1,33392.3,0
2024-04-25 09:15:00,33422.3,33475.0,33364.7,33426.4,0
2024-04-25 09:30:00,33423.9,33515.7,33399.3,33438.25,0
2024-04-25 09:45:00,33439.45,33447.95,33384.6,33422.1,0
2024-04-25 10:00:00,33423.1,33427.6,33372.45,33402.85,0
2024-04-25 10:15:00,33402.9,33424.85,33387.7,33413.2,0
2024-04-25 10:30:00,33410.8,33452.45,33400.95,33438.6,0
2024-04-25 10:45:00,33438.9,33445.95,33344.3,33363.3,0
2024-04-25 11:00:00,33363.1,33433.1,33355.5,33421.95,0
2024-04-25 11:15:00,33420.55,33429.5,33369.15,33404.65,0
2024-04-25 11:30:00,33404.65,33498.95,33388.25,33479.9,0
2024-04-25 11:45:00,33479.9,33489.75,33453.5,33455.95,0
2024-04-25 12:00:00,33455.35,33463.55,33421.3,33429.0,0
2024-04-25 12:15:00,33428.7,33436.8,33405.55,33431.6,0
2024-04-25 12:30:00,33429.25,33431.4,33378.3,33390.0,0
2024-04-25 12:45:00,33389.65,33417.7,33384.65,33415.3,0
2024-04-25 13:00:00,33415.15,33426.85,33397.35,33411.55,0
2024-04-25 13:15:00,33413.8,33428.65,33400.65,33417.7,0
2024-04-25 13:30:00,33417.15,33461.25,33411.5,33454.85,0
2024-04-25 13:45:00,33455.4,33493.25,33450.1,33477.25,0
2024-04-25 14:00:00,33477.7,33528.8,33473.95,33514.9,0
2024-04-25 14:15:00,33515.45,33523.65,33488.7,33514.65,0
2024-04-25 14:30:00,33516.2,33517.45,33472.45,33483.55,0
2024-04-25 14:45:00,33484.15,33520.95,33476.65,33508.0,0
2024-04-25 15:00:00,33512.45,33541.05,33465.45,33478.4,0
2024-04-25 15:15:00,33476.8,33498.9,33395.45,33460.45,0
2024-04-26 09:15:00,33511.55,33656.65,33511.45,33648.7,0
2024-04-26 09:30:00,33647.85,33655.25,33528.35,33548.35,0
2024-04-26 09:45:00,33548.25,33661.2,33516.4,33659.15,0
2024-04-26 10:00:00,33658.65,33670.05,33570.35,33609.15,0
2024-04-26 10:15:00,33609.2,33624.95,33589.5,33612.7,0
2024-04-26 10:30:00,33612.45,33746.0,33601.75,33742.7,0
2024-04-26 10:45:00,33741.95,33754.95,33690.95,33713.25,0
2024-04-26 11:00:00,33714.45,33753.9,33709.6,33730.8,0
2024-04-26 11:15:00,33730.2,33814.65,33727.5,33808.25,0
2024-04-26 11:30:00,33807.9,33816.6,33763.45,33799.2,0
2024-04-26 11:45:00,33799.65,33846.15,33793.85,33817.0,0
2024-04-26 12:00:00,33817.25,33846.6,33794.1,33835.2,0
2024-04-26 12:15:00,33835.25,33858.6,33803.85,33807.85,0
2024-04-26 12:30:00,33810.05,33815.2,33766.7,33810.1,0
2024-04-26 12:45:00,33810.1,33820.7,33751.2,33771.7,0
2024-04-26 13:00:00,33771.7,33792.0,33746.45,33791.8,0
2024-04-26 13:15:00,33792.25,33797.7,33734.05,33747.5,0
2024-04-26 13:30:00,33747.45,33823.5,33731.65,33812.45,0
2024-04-26 13:45:00,33812.45,33820.15,33768.9,33800.0,0
2024-04-26 14:00:00,33799.95,33855.35,33792.2,33837.9,0
2024-04-26 14:15:00,33837.75,33855.85,33821.9,33834.55,0
2024-04-26 14:30:00,33834.6,33878.75,33828.5,33876.35,0
2024-04-26 14:45:00,33876.95,33910.1,33843.95,33857.15,0
2024-04-26 15:00:00,33857.15,33857.15,33766.8,33769.75,0
2024-04-26 15:15:00,33769.35,33821.0,33746.5,33787.15,0
2024-04-29 09:15:00,33746.7,33934.85,33634.55,33764.55,0
2024-04-29 09:30:00,33758.2,33839.05,33754.35,33767.4,0
2024-04-29 09:45:00,33767.55,33774.65,33699.85,33720.45,0
2024-04-29 10:00:00,33719.9,33724.35,33664.45,33675.8,0
2024-04-29 10:15:00,33675.0,33763.75,33671.1,33758.6,0
2024-04-29 10:30:00,33760.35,33788.05,33752.6,33757.5,0
2024-04-29 10:45:00,33758.65,33764.2,33685.9,33697.65,0
2024-04-29 11:00:00,33699.3,33734.05,33688.35,33698.0,0
2024-04-29 11:15:00,33697.45,33728.45,33694.05,33715.3,0
2024-04-29 11:30:00,33717.4,33759.65,33711.85,33755.4,0
2024-04-29 11:45:00,33754.5,33760.4,33675.65,33689.7,0
2024-04-29 12:00:00,33691.3,33722.05,33684.7,33718.5,0
2024-04-29 12:15:00,33719.5,33839.3,33718.0,33835.6,0
2024-04-29 12:30:00,33836.25,34064.4,33835.95,34015.65,0
2024-04-29 12:45:00,34015.0,34081.55,33998.35,34053.95,0
2024-04-29 13:00:00,34053.65,34104.15,34048.25,34092.65,0
2024-04-29 13:15:00,34091.95,34096.55,34035.1,34049.75,0
2024-04-29 13:30:00,34049.65,34050.75,33998.6,34012.0,0
2024-04-29 13:45:00,34012.75,34041.95,34008.45,34028.1,0
2024-04-29 14:00:00,34031.05,34036.55,33976.8,33979.85,0
2024-04-29 14:15:00,33980.6,34072.05,33950.9,33960.85,0
