date,open,high,low,close,volume
2015-11-09 09:15:00,1869.5,1876.7,1865.05,1874.4,0
2015-11-09 09:30:00,1874.4,1881.0,1872.4,1880.6,0
2015-11-09 09:45:00,1880.6,1883.7,1880.55,1881.7,0
2015-11-09 10:00:00,1881.7,1890.8,1881.7,1890.5,0
2015-11-09 10:15:00,1890.5,1891.0,1887.1,1889.4,0
2015-11-09 10:30:00,1889.4,1890.6,1887.85,1888.6,0
2015-11-09 10:45:00,1888.6,1890.0,1887.9,1890.0,0
2015-11-09 11:00:00,1890.0,1892.1,1889.3,1891.05,0
2015-11-09 11:15:00,1891.05,1892.7,1889.55,1892.6,0
2015-11-09 11:30:00,1892.7,1893.05,1889.5,1890.75,0
2015-11-09 11:45:00,1890.75,1892.1,1887.95,1888.75,0
2015-11-09 12:00:00,1888.75,1892.1,1888.6,1891.1,0
2015-11-09 12:15:00,1891.1,1892.3,1890.45,1890.9,0
2015-11-09 12:30:00,1890.9,1892.7,1889.9,1892.7,0
2015-11-09 12:45:00,1892.6,1894.4,1892.45,1893.65,0
2015-11-09 13:00:00,1893.65,1894.9,1893.2,1893.8,0
2015-11-09 13:15:00,1893.8,1895.15,1893.75,1894.1,0
2015-11-09 13:30:00,1894.1,1895.5,1893.5,1895.4,0
2015-11-09 13:45:00,1895.4,1898.65,1894.1,1897.85,0
2015-11-09 14:00:00,1897.85,1901.9,1896.6,1901.2,0
2015-11-09 14:15:00,1901.1,1904.5,1901.1,1903.3,0
2015-11-09 14:30:00,1903.3,1906.25,1902.6,1904.9,0
2015-11-09 14:45:00,1905.25,1906.65,1904.3,1906.65,0
2015-11-09 15:00:00,1906.65,1907.0,1899.9,1899.9,0
2015-11-09 15:15:00,1899.9,1902.05,1898.55,1900.2,0
2019-07-02 09:15:00,5469.95,5469.95,5450.85,5462.25,0
2019-07-02 09:30:00,5462.3,5465.35,5457.55,5459.05,0
2019-07-02 09:45:00,5459.05,5462.8,5457.8,5459.35,0
2019-07-02 10:00:00,5458.6,5461.2,5450.45,5452.5,0
2019-07-02 10:15:00,5452.7,5457.3,5451.05,5456.4,0
2019-07-02 10:30:00,5456.7,5456.85,5450.15,5454.1,0
2019-07-02 10:45:00,5454.0,5454.35,5443.4,5444.15,0
2019-07-02 11:00:00,5444.05,5448.2,5441.3,5446.75,0
2019-07-02 11:15:00,5446.95,5453.45,5444.3,5452.25,0
2019-07-02 11:30:00,5452.15,5452.2,5446.2,5448.4,0
2019-07-02 11:45:00,5448.4,5449.95,5441.85,5449.8,0
2019-07-02 12:00:00,5449.8,5453.75,5449.0,5452.2,0
2019-07-02 12:15:00,5452.4,5454.65,5448.15,5450.15,0
2019-07-02 12:30:00,5450.2,5453.2,5449.8,5452.3,0
2019-07-02 12:45:00,5452.2,5460.05,5451.15,5458.4,0
2019-07-02 13:00:00,5458.25,5470.9,5458.2,5467.65,0
2019-07-02 13:15:00,5467.85,5471.55,5463.05,5470.75,0
2019-07-02 13:30:00,5471.05,5474.4,5468.0,5472.2,0
2019-07-02 13:45:00,5472.9,5476.8,5469.2,5475.6,0
2019-07-02 14:00:00,5475.85,5478.7,5470.65,5471.8,0
2019-07-02 14:15:00,5472.3,5476.9,5470.0,5471.8,0
2019-07-02 14:30:00,5472.45,5477.6,5471.6,5474.75,0
2019-07-02 14:45:00,5474.75,5479.9,5471.5,5476.85,0
2019-07-02 15:00:00,5476.85,5492.25,5476.85,5491.55,0
2019-07-02 15:15:00,5491.35,5494.8,5488.55,5491.8,0
2019-07-03 09:15:00,5501.4,5501.4,5478.3,5494.7,0
2019-07-03 09:30:00,5493.8,5498.35,5489.8,5490.2,0
2019-07-03 09:45:00,5490.75,5491.2,5479.25,5479.95,0
2019-07-03 10:00:00,5479.9,5483.25,5476.05,5481.85,0
2019-07-03 10:15:00,5481.8,5485.2,5478.4,5483.15,0
2019-07-03 10:30:00,5483.3,5488.2,5483.25,5484.15,0
2019-07-03 10:45:00,5483.9,5487.75,5482.4,5485.25,0
2019-07-03 11:00:00,5485.0,5487.1,5483.55,5484.4,0
2019-07-03 11:15:00,5484.45,5488.1,5482.95,5487.35,0
2019-07-03 11:30:00,5487.2,5491.6,5484.05,5486.1,0
2019-07-03 11:45:00,5486.25,5490.5,5485.2,5485.9,0
2019-07-03 12:00:00,5485.75,5485.8,5476.0,5477.35,0
2019-07-03 12:15:00,5477.2,5484.85,5477.2,5483.8,0
2019-07-03 12:30:00,5483.8,5486.55,5480.15,5482.1,0
2019-07-03 12:45:00,5482.05,5486.0,5479.35,5484.7,0
2019-07-03 13:00:00,5484.65,5488.5,5483.5,5486.1,0
2019-07-03 13:15:00,5486.6,5487.5,5481.45,5481.9,0
2019-07-03 13:30:00,5482.5,5484.1,5479.9,5480.35,0
2019-07-03 13:45:00,5480.6,5484.35,5478.6,5482.7,0
2019-07-03 14:00:00,5482.8,5485.0,5480.5,5483.15,0
2019-07-03 14:15:00,5482.8,5490.15,5482.75,5483.95,0
2019-07-03 14:30:00,5484.7,5485.85,5482.25,5483.45,0
2019-07-03 14:45:00,5483.45,5484.1,5464.65,5466.35,0
2019-07-03 15:00:00,5465.9,5476.9,5465.6,5473.3,0
2019-07-03 15:15:00,5473.15,5473.95,5467.55,5469.3,0
2019-07-04 09:15:00,5467.0,5481.45,5467.0,5472.5,0
2019-07-04 09:30:00,5472.4,5479.65,5469.0,5478.55,0
2019-07-04 09:45:00,5478.6,5478.6,5471.4,5473.0,0
2019-07-04 10:00:00,5473.2,5475.65,5470.7,5471.65,0
2019-07-04 10:15:00,5471.5,5473.9,5469.8,5471.8,0
2019-07-04 10:30:00,5471.85,5474.05,5469.15,5472.35,0
2019-07-04 10:45:00,5472.45,5480.1,5471.05,5478.8,0
2019-07-04 11:00:00,5479.05,5479.9,5472.8,5475.9,0
2019-07-04 11:15:00,5476.2,5476.7,5472.15,5473.7,0
2019-07-04 11:30:00,5473.85,5473.95,5466.95,5468.55,0
2019-07-04 11:45:00,5468.15,5473.15,5467.65,5472.75,0
2019-07-04 12:00:00,5472.8,5476.05,5471.3,5472.1,0
2019-07-04 12:15:00,5472.15,5473.45,5469.1,5471.15,0
2019-07-04 12:30:00,5471.1,5473.4,5469.5,5473.4,0
2019-07-04 12:45:00,5473.35,5474.4,5468.65,5470.65,0
2019-07-04 13:00:00,5470.95,5471.25,5466.6,5467.65,0
2019-07-04 13:15:00,5467.6,5468.3,5462.85,5465.6,0
2019-07-04 13:30:00,5465.55,5471.05,5465.5,5470.7,0
