date,open,high,low,close,volume
2025-11-24 00:00:00,1968.85,1971.95,1942.0,1946.4,0
2025-11-25 00:00:00,1950.0,1960.4,1936.9,1952.0,0
2025-11-26 00:00:00,1955.75,1989.5,1951.05,1985.1,0
2025-11-27 00:00:00,1986.05,2000.9,1985.6,1992.1,0
2025-11-28 00:00:00,1994.3,1998.45,1981.95,1990.25,0
2025-12-01 00:00:00,1994.4,2008.25,1972.45,1984.7,0
2025-12-02 00:00:00,1987.75,1989.35,1965.95,1974.8,0
2025-12-03 00:00:00,1973.5,1982.2,1961.7,1967.15,0
2025-12-04 00:00:00,1961.75,1967.75,1947.95,1950.6,0
2025-12-05 00:00:00,1950.5,1966.05,1947.65,1959.6,0
2025-12-08 00:00:00,1970.4,1981.2,1919.05,1926.7,0
2025-12-09 00:00:00,1930.65,1962.4,1900.1,1960.35,0
2025-12-10 00:00:00,1964.65,2005.15,1960.45,1992.35,0
2025-12-11 00:00:00,1992.15,1992.15,1960.95,1980.55,0
2025-12-12 00:00:00,1986.05,2004.35,1983.75,2000.1,0
2025-12-15 00:00:00,1999.9,2043.15,1998.15,2038.9,0
2025-12-16 00:00:00,2044.1,2051.35,2031.45,2047.8,0
2025-12-17 00:00:00,2049.75,2050.6,2008.25,2011.85,0
2025-12-18 00:00:00,2007.75,2023.35,1998.65,2016.05,0
2025-12-19 00:00:00,2019.2,2034.65,2014.55,2026.65,0
2025-12-22 00:00:00,2034.2,2051.15,2022.7,2029.25,0
2025-12-23 00:00:00,2027.5,2064.7,2024.6,2049.4,0
2025-12-24 00:00:00,2050.95,2076.6,2045.85,2069.55,0
2025-12-26 00:00:00,2074.35,2086.3,2062.75,2077.65,0
2025-12-29 00:00:00,2077.75,2079.6,2049.3,2054.05,0
2025-12-30 00:00:00,2053.35,2072.15,2049.25,2058.65,0
2025-12-31 00:00:00,2058.6,2083.8,2058.6,2077.65,0
2026-01-01 00:00:00,2079.7,2090.95,2074.65,2081.55,0
2026-01-02 00:00:00,2086.35,2108.5,2084.85,2105.65,0
2026-01-05 00:00:00,2106.15,2114.3,2101.9,2105.25,0
2026-01-06 00:00:00,2103.15,2103.6,2087.0,2091.2,0
2026-01-07 00:00:00,2089.3,2107.2,2084.3,2105.55,0
2026-01-08 00:00:00,2107.35,2114.7,2070.05,2074.9,0
2026-01-09 00:00:00,2073.0,2075.8,2042.65,2049.0,0
2026-01-12 00:00:00,2041.65,2046.85,2001.8,2041.35,0
2026-01-13 00:00:00,2054.7,2067.7,2034.45,2040.2,0
2026-01-14 00:00:00,2040.5,2049.05,2035.3,2040.25,0
2026-01-16 00:00:00,2042.65,2049.95,2021.95,2027.85,0
2026-01-19 00:00:00,2021.35,2023.9,1997.25,1998.8,0
2026-01-20 00:00:00,2000.3,2005.2,1944.4,1950.9,0
2026-01-21 00:00:00,1941.5,1949.45,1906.3,1922.85,0
2026-01-22 00:00:00,1933.05,1974.8,1932.35,1970.2,0
2026-01-23 00:00:00,1976.8,1978.05,1902.6,1907.95,0
2026-01-27 00:00:00,1912.8,1914.9,1871.2,1888.65,0
2026-01-28 00:00:00,1893.2,1924.05,1890.2,1919.9,0
2026-01-29 00:00:00,1912.75,1918.25,1882.05,1892.6,0
2026-01-30 00:00:00,1874.85,1914.85,1860.5,1909.8,0
2026-02-01 00:00:00,1900.45,1906.8,1867.3,1880.0,0
2026-02-02 00:00:00,1876.1,1891.95,1839.0,1885.1,0
2026-02-03 00:00:00,1947.6,1951.5,1912.2,1926.65,0
