date,open,high,low,close,volume
1996-01-01 00:00:00,8943.0,8943.0,8943.0,8943.0,0
1996-01-02 00:00:00,8856.8,8856.8,8856.8,8856.8,0
1996-01-03 00:00:00,8813.6,8813.6,8813.6,8813.6,0
1996-01-04 00:00:00,8735.4,8735.4,8735.4,8735.4,0
1996-01-05 00:00:00,8662.9,8662.9,8662.9,8662.9,0
1996-01-08 00:00:00,8461.4,8461.4,8461.4,8461.4,0
1996-01-09 00:00:00,8403.8,8403.8,8403.8,8403.8,0
1996-01-10 00:00:00,8359.4,8359.4,8359.4,8359.4,0
1996-01-11 00:00:00,8450.4,8450.4,8450.4,8450.4,0
1996-01-12 00:00:00,8471.0,8471.0,8471.0,8471.0,0
1996-01-15 00:00:00,8429.5,8429.5,8429.5,8429.5,0
1996-01-16 00:00:00,8384.5,8384.5,8384.5,8384.5,0
1996-01-17 00:00:00,8280.2,8280.2,8280.2,8280.2,0
1996-01-18 00:00:00,8197.3,8197.3,8197.3,8197.3,0
1996-01-19 00:00:00,8146.0,8146.0,8146.0,8146.0,0
1996-01-22 00:00:00,8156.8,8156.8,8156.8,8156.8,0
1996-01-23 00:00:00,8059.5,8059.5,8059.5,8059.5,0
1996-01-24 00:00:00,7916.7,7916.7,7916.7,7916.7,0
1996-01-25 00:00:00,7864.4,7864.4,7864.4,7864.4,0
1996-01-29 00:00:00,8007.2,8007.2,8007.2,8007.2,0
1996-01-30 00:00:00,8140.9,8140.9,8140.9,8140.9,0
1996-01-31 00:00:00,8069.7,8069.7,8069.7,8069.7,0
1996-02-01 00:00:00,8245.6,8245.6,8245.6,8245.6,0
1996-02-02 00:00:00,8671.3,8671.3,8671.3,8671.3,0
1996-02-05 00:00:00,8736.2,8736.2,8736.2,8736.2,0
1996-02-06 00:00:00,8480.1,8480.1,8480.1,8480.1,0
1996-02-07 00:00:00,8622.2,8622.2,8622.2,8622.2,0
1996-02-08 00:00:00,9119.7,9119.7,9119.7,9119.7,0
1996-02-09 00:00:00,9669.5,9669.5,9669.5,9669.5,0
1996-02-12 00:00:00,9542.1,9542.1,9542.1,9542.1,0
1996-02-13 00:00:00,9636.4,9636.4,9636.4,9636.4,0
1996-02-14 00:00:00,9967.6,9967.6,9967.6,9967.6,0
1996-02-15 00:00:00,9905.0,9905.0,9905.0,9905.0,0
1996-02-16 00:00:00,9689.7,9689.7,9689.7,9689.7,0
1996-02-19 00:00:00,9669.6,9669.6,9669.6,9669.6,0
1996-02-20 00:00:00,9476.2,9476.2,9476.2,9476.2,0
1996-02-22 00:00:00,9699.7,9699.7,9699.7,9699.7,0
1996-02-23 00:00:00,9752.2,9752.2,9752.2,9752.2,0
1996-02-26 00:00:00,9931.7,9931.7,9931.7,9931.7,0
1996-02-27 00:00:00,9969.5,9969.5,9969.5,9969.5,0
1996-02-28 00:00:00,10061.9,10061.9,10061.9,10061.9,0
1996-02-29 00:00:00,9837.1,9837.1,9837.1,9837.1,0
1996-03-01 00:00:00,10060.0,10060.0,10060.0,10060.0,0
1996-03-04 00:00:00,10050.8,10050.8,10050.8,10050.8,0
1996-03-06 00:00:00,10198.3,10198.3,10198.3,10198.3,0
1996-03-07 00:00:00,10142.6,10142.6,10142.6,10142.6,0
1996-03-08 00:00:00,10063.4,10063.4,10063.4,10063.4,0
1996-03-11 00:00:00,9917.2,9917.2,9917.2,9917.2,0
1996-03-12 00:00:00,9923.3,9923.3,9923.3,9923.3,0
1996-03-13 00:00:00,10087.3,10087.3,10087.3,10087.3,0
1996-03-14 00:00:00,10066.8,10066.8,10066.8,10066.8,0
1996-03-15 00:00:00,9908.8,9908.8,9908.8,9908.8,0
1996-03-18 00:00:00,9602.9,9602.9,9602.9,9602.9,0
1996-03-19 00:00:00,9224.6,9224.6,9224.6,9224.6,0
1996-03-21 00:00:00,9526.5,9526.5,9526.5,9526.5,0
1996-03-22 00:00:00,9586.0,9586.0,9586.0,9586.0,0
1996-03-25 00:00:00,9610.5,9610.5,9610.5,9610.5,0
1996-03-26 00:00:00,9722.9,9722.9,9722.9,9722.9,0
1996-03-27 00:00:00,9861.2,9861.2,9861.2,9861.2,0
1996-03-28 00:00:00,10095.6,10095.6,10095.6,10095.6,0
1996-03-29 00:00:00,9992.9,9992.9,9992.9,9992.9,0
1996-04-01 00:00:00,10089.2,10089.2,10089.2,10089.2,0
1996-04-02 00:00:00,10175.2,10175.2,10175.2,10175.2,0
1996-04-03 00:00:00,10280.1,10280.1,10280.1,10280.1,0
1996-04-04 00:00:00,10250.7,10250.7,10250.7,10250.7,0
1996-04-08 00:00:00,10461.7,10461.7,10461.7,10461.7,0
1996-04-09 00:00:00,10406.3,10406.3,10406.3,10406.3,0
1996-04-10 00:00:00,10422.1,10422.1,10422.1,10422.1,0
1996-04-11 00:00:00,10387.5,10387.5,10387.5,10387.5,0
1996-04-12 00:00:00,10440.9,10440.9,10440.9,10440.9,0
1996-04-15 00:00:00,10598.3,10598.3,10598.3,10598.3,0
1996-04-16 00:00:00,10720.1,10720.1,10720.1,10720.1,0
1996-04-17 00:00:00,11100.6,11100.6,11100.6,11100.6,0
1996-04-18 00:00:00,11353.2,11353.2,11353.2,11353.2,0
1996-04-19 00:00:00,11455.0,11455.0,11455.0,11455.0,0
1996-04-22 00:00:00,11200.2,11200.2,11200.2,11200.2,0
1996-04-23 00:00:00,11094.3,11094.3,11094.3,11094.3,0
1996-04-24 00:00:00,11605.2,11605.2,11605.2,11605.2,0
1996-04-25 00:00:00,11341.2,11341.2,11341.2,11341.2,0
1996-04-26 00:00:00,11341.0,11341.0,11341.0,11341.0,0
1996-04-29 00:00:00,11287.9,11287.9,11287.9,11287.9,0
1996-04-30 00:00:00,11175.9,11175.9,11175.9,11175.9,0
1996-05-01 00:00:00,11411.5,11411.5,11411.5,11411.5,0
1996-05-02 00:00:00,11371.4,11371.4,11371.4,11371.4,0
1996-05-03 00:00:00,11245.1,11245.1,11245.1,11245.1,0
1996-05-06 00:00:00,10915.3,10915.3,10915.3,10915.3,0
1996-05-07 00:00:00,10964.1,10964.1,10964.1,10964.1,0
1996-05-08 00:00:00,11069.3,11069.3,11069.3,11069.3,0
1996-05-09 00:00:00,10800.9,10800.9,10800.9,10800.9,0
1996-05-10 00:00:00,10590.7,10590.7,10590.7,10590.7,0
1996-05-13 00:00:00,10631.0,10631.0,10631.0,10631.0,0
1996-05-14 00:00:00,10919.2,10919.2,10919.2,10919.2,0
1996-05-15 00:00:00,11060.7,11060.7,11060.7,11060.7,0
1996-05-16 00:00:00,11189.0,11189.0,11189.0,11189.0,0
1996-05-17 00:00:00,11007.7,11007.7,11007.7,11007.7,0
1996-05-20 00:00:00,10740.6,10740.6,10740.6,10740.6,0
1996-05-21 00:00:00,10630.5,10630.5,10630.5,10630.5,0
1996-05-22 00:00:00,10700.1,10700.1,10700.1,10700.1,0
1996-05-23 00:00:00,10655.6,10655.6,10655.6,10655.6,0
1996-05-24 00:00:00,10717.3,10717.3,10717.3,10717.3,0
1996-05-27 00:00:00,10508.8,10508.8,10508.8,10508.8,0
1996-05-28 00:00:00,10483.8,10483.8,10483.8,10483.8,0
1996-05-29 00:00:00,10813.1,10813.1,10813.1,10813.1,0
1996-05-30 00:00:00,10675.9,10675.9,10675.9,10675.9,0
1996-05-31 00:00:00,10772.5,10772.5,10772.5,10772.5,0
1996-06-03 00:00:00,11023.5,11023.5,11023.5,11023.5,0
1996-06-04 00:00:00,11005.6,11005.6,11005.6,11005.6,0
1996-06-05 00:00:00,11068.3,11068.3,11068.3,11068.3,0
1996-06-06 00:00:00,11234.2,11234.2,11234.2,11234.2,0
1996-06-07 00:00:00,11263.3,11263.3,11263.3,11263.3,0
1996-06-10 00:00:00,11333.0,11333.0,11333.0,11333.0,0
1996-06-11 00:00:00,11335.7,11335.7,11335.7,11335.7,0
1996-06-12 00:00:00,11545.8,11545.8,11545.8,11545.8,0
1996-06-13 00:00:00,11577.9,11577.9,11577.9,11577.9,0
1996-06-14 00:00:00,11829.2,11829.2,11829.2,11829.2,0
1996-06-17 00:00:00,11713.4,11713.4,11713.4,11713.4,0
1996-06-18 00:00:00,11672.1,11672.1,11672.1,11672.1,0
1996-06-19 00:00:00,11537.9,11537.9,11537.9,11537.9,0
1996-06-20 00:00:00,11551.8,11551.8,11551.8,11551.8,0
1996-06-21 00:00:00,11450.3,11450.3,11450.3,11450.3,0
1996-06-24 00:00:00,11354.7,11354.7,11354.7,11354.7,0
1996-06-25 00:00:00,11152.3,11152.3,11152.3,11152.3,0
1996-06-26 00:00:00,11068.7,11068.7,11068.7,11068.7,0
1996-06-27 00:00:00,11135.8,11135.8,11135.8,11135.8,0
1996-06-28 00:00:00,11088.8,11088.8,11088.8,11088.8,0
1996-07-01 00:00:00,10966.6,10966.6,10966.6,10966.6,0
1996-07-02 00:00:00,10869.0,10869.0,10869.0,10869.0,0
1996-07-03 00:00:00,10626.0,10626.0,10626.0,10626.0,0
1996-07-04 00:00:00,10735.2,10735.2,10735.2,10735.2,0
1996-07-05 00:00:00,10772.6,10772.6,10772.6,10772.6,0
1996-07-08 00:00:00,10823.8,10823.8,10823.8,10823.8,0
1996-07-09 00:00:00,10648.3,10648.3,10648.3,10648.3,0
1996-07-10 00:00:00,10642.7,10642.7,10642.7,10642.7,0
1996-07-11 00:00:00,10705.6,10705.6,10705.6,10705.6,0
1996-07-12 00:00:00,10622.9,10622.9,10622.9,10622.9,0
1996-07-15 00:00:00,10627.8,10627.8,10627.8,10627.8,0
1996-07-16 00:00:00,10479.3,10479.3,10479.3,10479.3,0
1996-07-17 00:00:00,10715.5,10715.5,10715.5,10715.5,0
1996-07-18 00:00:00,10814.6,10814.6,10814.6,10814.6,0
1996-07-19 00:00:00,10851.3,10851.3,10851.3,10851.3,0
1996-07-22 00:00:00,10942.5,10942.5,10942.5,10942.5,0
1996-07-23 00:00:00,10649.4,10649.4,10649.4,10649.4,0
