date,open,high,low,close,volume
2025-04-01 09:15:00,26292.05,26445.95,26237.3,26351.3,0
2025-04-01 09:30:00,26348.15,26486.7,26339.45,26470.3,0
2025-04-01 09:45:00,26470.95,26488.3,26384.65,26420.0,0
2025-04-01 10:00:00,26419.6,26435.95,26344.6,26347.9,0
2025-04-01 10:15:00,26346.25,26406.0,26243.75,26247.6,0
2025-04-01 10:30:00,26247.35,26296.5,26210.1,26283.7,0
2025-04-01 10:45:00,26286.9,26292.1,26157.25,26161.2,0
2025-04-01 11:00:00,26160.8,26167.9,26066.05,26066.05,0
2025-04-01 11:15:00,26066.6,26113.75,26060.6,26097.2,0
2025-04-01 11:30:00,26097.65,26098.4,25978.9,25997.9,0
2025-04-01 11:45:00,25996.45,26043.45,25984.35,26029.4,0
2025-04-01 12:00:00,26030.25,26114.05,25999.6,26108.65,0
2025-04-01 12:15:00,26106.75,26157.35,26106.5,26137.5,0
2025-04-01 12:30:00,26137.35,26189.2,26134.45,26169.15,0
2025-04-01 12:45:00,26168.6,26186.45,26129.2,26133.35,0
2025-04-01 13:00:00,26133.25,26136.85,26096.15,26125.8,0
2025-04-01 13:15:00,26126.35,26126.55,26044.45,26064.8,0
2025-04-01 13:30:00,26064.05,26100.35,26040.5,26090.65,0
2025-04-01 13:45:00,26091.2,26130.65,26072.65,26101.25,0
2025-04-01 14:00:00,26100.95,26132.45,26073.5,26075.7,0
2025-04-01 14:15:00,26075.15,26075.15,26039.35,26072.45,0
2025-04-01 14:30:00,26071.75,26090.05,26044.6,26067.1,0
2025-04-01 14:45:00,26066.1,26072.0,26039.7,26053.5,0
2025-04-01 15:00:00,26054.05,26080.15,26033.4,26040.85,0
2025-04-01 15:15:00,26040.3,26075.75,26027.3,26069.75,0
2025-04-02 09:15:00,26118.8,26149.55,25938.5,26094.9,0
2025-04-02 09:30:00,26098.05,26234.45,26088.85,26120.3,0
2025-04-02 09:45:00,26118.75,26124.35,25995.9,26113.9,0
