date,open,high,low,close,volume
2006-03-02 00:00:00,1000.0,1000.0,1000.0,1000.0,0
2006-03-03 00:00:00,996.91,996.91,996.91,996.91,0
2006-03-06 00:00:00,1005.98,1005.98,1005.98,1005.98,0
2006-03-07 00:00:00,1003.66,1003.66,1003.66,1003.66,0
2006-03-08 00:00:00,983.48,983.48,983.48,983.48,0
2006-03-09 00:00:00,989.11,989.11,989.11,989.11,0
2006-03-10 00:00:00,1007.24,1007.24,1007.24,1007.24,0
2006-03-13 00:00:00,1015.61,1015.61,1015.61,1015.61,0
2006-03-14 00:00:00,1018.95,1018.95,1018.95,1018.95,0
2006-03-16 00:00:00,1025.77,1025.77,1025.77,1025.77,0
2006-03-17 00:00:00,1026.73,1026.73,1026.73,1026.73,0
2006-03-20 00:00:00,1037.95,1037.95,1037.95,1037.95,0
2006-03-21 00:00:00,1037.18,1037.18,1037.18,1037.18,0
2006-03-22 00:00:00,1027.99,1027.99,1027.99,1027.99,0
2006-03-23 00:00:00,1028.39,1028.39,1028.39,1028.39,0
2006-03-24 00:00:00,1038.27,1038.27,1038.27,1038.27,0
2006-03-27 00:00:00,1053.58,1053.58,1053.58,1053.58,0
2006-03-28 00:00:00,1056.63,1056.63,1056.63,1056.63,0
2006-03-29 00:00:00,1066.01,1066.01,1066.01,1066.01,0
2006-03-30 00:00:00,1087.49,1087.49,1087.49,1087.49,0
2006-03-31 00:00:00,1074.62,1074.62,1074.62,1074.62,0
2006-04-03 00:00:00,1098.93,1098.93,1098.93,1098.93,0
2006-04-04 00:00:00,1103.78,1103.78,1103.78,1103.78,0
2006-04-05 00:00:00,1109.06,1109.06,1109.06,1109.06,0
2006-04-07 00:00:00,1087.17,1087.17,1087.17,1087.17,0
2006-04-10 00:00:00,1085.33,1085.33,1085.33,1085.33,0
2006-04-12 00:00:00,1054.38,1054.38,1054.38,1054.38,0
2006-04-13 00:00:00,1046.03,1046.03,1046.03,1046.03,0
2006-04-17 00:00:00,1071.45,1071.45,1071.45,1071.45,0
2006-04-18 00:00:00,1107.53,1107.53,1107.53,1107.53,0
2006-04-19 00:00:00,1110.46,1110.46,1110.46,1110.46,0
2006-04-20 00:00:00,1120.53,1120.53,1120.53,1120.53,0
2006-04-21 00:00:00,1119.48,1119.48,1119.48,1119.48,0
2006-04-24 00:00:00,1110.7,1110.7,1110.7,1110.7,0
2006-04-25 00:00:00,1086.52,1086.52,1086.52,1086.52,0
2006-04-26 00:00:00,1115.38,1115.38,1115.38,1115.38,0
2006-04-27 00:00:00,1102.75,1102.75,1102.75,1102.75,0
2006-04-28 00:00:00,1105.48,1105.48,1105.48,1105.48,0
2006-04-29 00:00:00,1117.81,1117.81,1117.81,1117.81,0
2006-05-02 00:00:00,1133.12,1133.12,1133.12,1133.12,0
2006-05-03 00:00:00,1148.2,1148.2,1148.2,1148.2,0
2006-05-04 00:00:00,1157.91,1157.91,1157.91,1157.91,0
2006-05-05 00:00:00,1152.51,1152.51,1152.51,1152.51,0
2006-05-08 00:00:00,1161.61,1161.61,1161.61,1161.61,0
2006-05-09 00:00:00,1166.25,1166.25,1166.25,1166.25,0
2006-05-10 00:00:00,1179.92,1179.92,1179.92,1179.92,0
2006-05-11 00:00:00,1164.86,1164.86,1164.86,1164.86,0
2006-05-12 00:00:00,1144.41,1144.41,1144.41,1144.41,0
2006-05-15 00:00:00,1106.19,1106.19,1106.19,1106.19,0
2006-05-16 00:00:00,1114.89,1114.89,1114.89,1114.89,0
2006-05-17 00:00:00,1153.37,1153.37,1153.37,1153.37,0
2006-05-18 00:00:00,1082.68,1082.68,1082.68,1082.68,0
2006-05-19 00:00:00,1040.38,1040.38,1040.38,1040.38,0
2006-05-22 00:00:00,990.6,990.6,990.6,990.6,0
2006-05-23 00:00:00,1021.57,1021.57,1021.57,1021.57,0
2006-05-24 00:00:00,995.02,995.02,995.02,995.02,0
