date,open,high,low,close,volume
2024-04-22 09:15:00,23434.4,23501.9,23361.95,23402.5,0
2024-04-22 10:15:00,23402.5,23441.8,23375.1,23435.3,0
2024-04-22 11:15:00,23436.55,23448.9,23414.3,23425.7,0
2024-04-22 12:15:00,23423.95,23445.3,23379.25,23397.05,0
2024-04-22 13:15:00,23395.75,23453.05,23392.4,23440.15,0
2024-04-22 14:15:00,23440.15,23509.45,23411.05,23502.7,0
2024-04-22 15:15:00,23502.7,23547.15,23489.45,23534.95,0
2024-04-23 09:15:00,23649.75,23651.4,23525.05,23587.9,0
2024-04-23 10:15:00,23588.05,23598.6,23534.6,23579.8,0
2024-04-23 11:15:00,23579.8,23643.6,23573.1,23640.6,0
2024-04-23 12:15:00,23640.6,23653.55,23556.85,23563.75,0
2024-04-23 13:15:00,23563.7,23623.65,23535.7,23623.2,0
2024-04-23 14:15:00,23621.35,23641.2,23529.65,23547.75,0
2024-04-23 15:15:00,23547.75,23549.55,23519.45,23537.6,0
2024-04-24 09:15:00,23628.7,23670.35,23592.75,23606.55,0
2024-04-24 10:15:00,23606.55,23668.25,23580.15,23668.25,0
2024-04-24 11:15:00,23668.25,23717.25,23644.3,23715.1,0
2024-04-24 12:15:00,23713.3,23765.65,23691.25,23710.95,0
2024-04-24 13:15:00,23709.4,23787.2,23709.4,23783.7,0
2024-04-24 14:15:00,23784.9,23805.3,23713.4,23734.15,0
2024-04-24 15:15:00,23734.15,23740.45,23711.0,23723.65,0
2024-04-25 09:15:00,23680.5,23835.65,23667.55,23822.75,0
2024-04-25 10:15:00,23822.05,23849.75,23729.85,23848.25,0
2024-04-25 11:15:00,23846.0,23874.45,23804.6,23855.05,0
2024-04-25 12:15:00,23854.15,23921.9,23844.05,23910.25,0
2024-04-25 13:15:00,23910.7,23966.3,23897.6,23959.55,0
2024-04-25 14:15:00,23957.05,24036.45,23938.65,24033.55,0
2024-04-25 15:15:00,24033.55,24057.3,24012.95,24019.7,0
2024-04-26 09:15:00,24120.65,24305.55,24089.15,24295.05,0
2024-04-26 10:15:00,24295.05,24324.4,24240.95,24249.85,0
2024-04-26 11:15:00,24251.6,24341.7,24247.7,24339.85,0
2024-04-26 12:15:00,24338.0,24349.25,24251.9,24306.5,0
2024-04-26 13:15:00,24306.5,24321.2,24234.3,24279.65,0
2024-04-26 14:15:00,24280.85,24363.1,24274.9,24297.0,0
2024-04-26 15:15:00,24297.0,24324.4,24291.1,24317.45,0
2024-04-29 09:15:00,24479.2,24487.0,24257.9,24281.2,0
2024-04-29 10:15:00,24281.2,24324.85,24252.9,24292.7,0
2024-04-29 11:15:00,24292.7,24372.3,24285.85,24352.45,0
2024-04-29 12:15:00,24352.45,24362.25,24319.2,24345.2,0
2024-04-29 13:15:00,24344.6,24365.2,24310.35,24320.5,0
