date,open,high,low,close,volume
2009-01-01 00:00:00,1000.0,1000.0,1000.0,1000.0,0
2009-01-02 00:00:00,997.05,997.05,997.05,997.05,0
2009-01-05 00:00:00,1005.8,1005.8,1005.8,1005.8,0
2009-01-06 00:00:00,1006.8,1006.8,1006.8,1006.8,0
2009-01-07 00:00:00,993.31,993.31,993.31,993.31,0
2009-01-09 00:00:00,1005.6,1005.6,1005.6,1005.6,0
2009-01-12 00:00:00,983.83,983.83,983.83,983.83,0
2009-01-13 00:00:00,993.54,993.54,993.54,993.54,0
2009-01-14 00:00:00,1011.0,1011.0,1011.0,1011.0,0
2009-01-15 00:00:00,987.11,987.11,987.11,987.11,0
2009-01-16 00:00:00,991.72,991.72,991.72,991.72,0
2009-01-19 00:00:00,991.51,991.51,991.51,991.51,0
2009-01-20 00:00:00,978.18,978.18,978.18,978.18,0
2009-01-21 00:00:00,971.39,971.39,971.39,971.39,0
2009-01-22 00:00:00,959.14,959.14,959.14,959.14,0
2009-01-23 00:00:00,945.31,945.31,945.31,945.31,0
2009-01-27 00:00:00,962.87,962.87,962.87,962.87,0
2009-01-28 00:00:00,987.04,987.04,987.04,987.04,0
2009-01-29 00:00:00,979.64,979.64,979.64,979.64,0
2009-01-30 00:00:00,990.32,990.32,990.32,990.32,0
2009-02-02 00:00:00,970.41,970.41,970.41,970.41,0
2009-02-03 00:00:00,976.03,976.03,976.03,976.03,0
2009-02-04 00:00:00,975.98,975.98,975.98,975.98,0
2009-02-05 00:00:00,966.76,966.76,966.76,966.76,0
2009-02-06 00:00:00,979.05,979.05,979.05,979.05,0
2009-02-09 00:00:00,995.94,995.94,995.94,995.94,0
2009-02-10 00:00:00,1003.4,1003.4,1003.4,1003.4,0
2009-02-11 00:00:00,993.74,993.74,993.74,993.74,0
2009-02-12 00:00:00,985.83,985.83,985.83,985.83,0
2009-02-13 00:00:00,988.06,988.06,988.06,988.06,0
2009-02-16 00:00:00,974.58,974.58,974.58,974.58,0
2009-02-17 00:00:00,955.0,955.0,955.0,955.0,0
2009-02-18 00:00:00,953.58,953.58,953.58,953.58,0
2009-02-19 00:00:00,959.88,959.88,959.88,959.88,0
2009-02-20 00:00:00,945.83,945.83,945.83,945.83,0
2009-02-24 00:00:00,943.2,943.2,943.2,943.2,0
2009-02-25 00:00:00,953.87,953.87,953.87,953.87,0
2009-02-26 00:00:00,965.96,965.96,965.96,965.96,0
2009-02-27 00:00:00,964.39,964.39,964.39,964.39,0
2009-03-02 00:00:00,942.67,942.67,942.67,942.67,0
2009-03-03 00:00:00,922.95,922.95,922.95,922.95,0
2009-03-04 00:00:00,932.12,932.12,932.12,932.12,0
2009-03-05 00:00:00,918.57,918.57,918.57,918.57,0
2009-03-06 00:00:00,925.23,925.23,925.23,925.23,0
2009-03-09 00:00:00,903.75,903.75,903.75,903.75,0
2009-03-12 00:00:00,921.75,921.75,921.75,921.75,0
2009-03-13 00:00:00,947.49,947.49,947.49,947.49,0
2009-03-16 00:00:00,960.32,960.32,960.32,960.32,0
2009-03-17 00:00:00,956.19,956.19,956.19,956.19,0
2009-03-18 00:00:00,954.11,954.11,954.11,954.11,0
2009-03-19 00:00:00,956.82,956.82,956.82,956.82,0
2009-03-20 00:00:00,957.24,957.24,957.24,957.24,0
2009-03-23 00:00:00,977.9,977.9,977.9,977.9,0
2009-03-24 00:00:00,978.55,978.55,978.55,978.55,0
2009-03-25 00:00:00,982.52,982.52,982.52,982.52,0
2009-03-26 00:00:00,1010.1,1010.1,1010.1,1010.1,0
2009-03-27 00:00:00,1018.3,1018.3,1018.3,1018.3,0
2009-03-30 00:00:00,991.58,991.58,991.58,991.58,0
2009-03-31 00:00:00,1008.0,1008.0,1008.0,1008.0,0
2009-04-01 00:00:00,1013.4,1013.4,1013.4,1013.4,0
2009-04-02 00:00:00,1033.8,1033.8,1033.8,1033.8,0
2009-04-06 00:00:00,1024.4,1024.4,1024.4,1024.4,0
2009-04-08 00:00:00,1063.9,1063.9,1063.9,1063.9,0
2009-04-09 00:00:00,1055.4,1055.4,1055.4,1055.4,0
2009-04-13 00:00:00,1054.5,1054.5,1054.5,1054.5,0
2009-04-15 00:00:00,1067.2,1067.2,1067.2,1067.2,0
2009-04-16 00:00:00,1067.7,1067.7,1067.7,1067.7,0
2009-04-17 00:00:00,1067.4,1067.4,1067.4,1067.4,0
2009-04-20 00:00:00,1058.59,1058.59,1058.59,1058.59,0
2009-04-21 00:00:00,1061.9,1061.9,1061.9,1061.9,0
2009-04-22 00:00:00,1059.7,1059.7,1059.7,1059.7,0
